record_id	participant	gesture_id	stage	time_begin	time_end	duration	ge_handedness	ge_function	ge_structure	ge_tags	MaxHM	edu_id_form	has_sem_edu	time_begin	time_end	duration	edu_illoc_phas	edu_main_acc	edu_words_num	sDifference	eCoord0	eCoord0	sCoord50	eCoord50	sCoord100	eCoord100	sCoord200	eCoord200
22	N	N-mGe116	1st_telling	126460	127520	1060	Rt	Depictive	P S		0,71765	N-vE087	yes	126713	127902	1189	Comma	R	5	-253	A	A	A	A	A	A	A	A
22	N	N-mGe117	1st_telling	127520	128530	1010	Rt	Depictive	P S		0,35906	N-vE088	yes	127902	130390	2488	Period	F	7	-382	A	A	A	A	A	A	A	A
22	N	N-mGe118	1st_telling	128530	129120	590	Rt	Depictive	P S		0,38337	N-vE088	no	127902	130390	2488	Period	F	7	628	D	A	D	A	D	A	D	A
22	N	N-mGe119	1st_telling	129120	130540	1420	Bh-sym	Depictive	P S H	S Rebound	0,64995	N-vE088	yes	127902	130390	2488	Period	F	7	1218	D	D	D	D	D	D	D	S
22	N	N-mGe120	1st_telling	130540	130780	240	Bh-sym	Beat	P S	Repeat	0,24242	N-vE089	no	130616	131729	1113	Comma	R	3	-76	A	A	A	A	S	A	S	A
22	N	N-mGe121	1st_telling	130780	131620	840	Bh-sym	Beat	P S R		0,86022	N-vE089	no	130616	131729	1113	Comma	R	3	164	D	A	D	A	D	A	S	S
22	N	N-mGe122	1st_telling	131620	132390	770	Rt	Depictive	P S	Lt R Overlap, Lt P Overlap	0,47881	N-vE090	yes	131729	133720	1991	Period	F	4	-109	A	A	A	A	A	A	S	A
22	N	N-mGe123	1st_telling	132390	133910	1520	Bh-sym	Depictive	P S R	R Rebound	0,75762	N-vE090	yes	131729	133720	1991	Period	F	4	661	D	D	D	D	D	D	D	S
22	N	N-mGe124	1st_telling	133910	135150	1240	Rt	Depictive	P S		0,56386	N-vE092	yes	134437	135726	1289	Comma	R	4	-527	A	A	A	A	A	A	A	A
22	N	N-mGe125	1st_telling	135150	135880	730	Rt	Beat	P S		0,57058	N-vE092	no	134437	135726	1289	Comma	R	4	713	D	D	D	D	D	D	D	S
22	N	N-mGe126	1st_telling	135880	136490	610	Rt	Beat	P S		0,83906	N-vE093	no	135726	136570	844	Comma	RL	2	154	D	A	D	A	D	S	S	S
22	N	N-mGe127	1st_telling	136490	136900	410	Rt	Beat	P S		0,24673	N-vE094	no	136570	138835	2265	Comma	R	3	-80	A	A	A	A	S	A	S	A
22	N	N-mGe128	1st_telling	136900	138510	1610	Rt	Depictive, Pragmatic	P S R		0,83097	N-vE094	yes	136570	138835	2265	Comma	R	3	330	D	A	D	A	D	A	D	A
22	N	N-mGe129	1st_telling	138510	139870	1360	Rt	Depictive, Pragmatic	P S R		0,75686	N-vE095	yes	138835	140210	1375	Period	F	4	-325	A	A	A	A	A	A	A	A
22	N	N-mGe130	1st_telling	140440	141390	950	Rt	Depictive	P S-R	R Rebound	0,33841	N-vE096	yes	140724	143710	2986	Dots-nf	RFl	8	-284	A	A	A	A	A	A	A	A
22	N	N-mGe131	1st_telling	141390	142030	640	Rt	Depictive	P S		0,35301	N-vE096	yes	140724	143710	2986	Dots-nf	RFl	8	666	D	A	D	A	D	A	D	A
22	N	N-mGe132	1st_telling	142030	142830	800	Rt	Pointing, Pragmatic	S R	R Rebound	0,42261	N-vE096	no	140724	143710	2986	Dots-nf	RFl	8	1306	D	A	D	A	D	A	D	A
22	N	N-mGe133	1st_telling	143490	145800	2310	Rt	Depictive	P S		0,50265	N-vE097	yes	144332	147863	3531	Comma	R	6	-842	A	A	A	A	A	A	A	A
22	N	N-mGe134	1st_telling	145800	147160	1360	Rt	Depictive	P S		0,55612	N-vE097	yes	144332	147863	3531	Comma	R	6	1468	D	A	D	A	D	A	D	A
22	N	N-mGe135	1st_telling	147160	147830	670	Rt	Depictive	P S	Repeat, Lt P Overlap	0,31897	N-vE097	yes	144332	147863	3531	Comma	R	6	2828	D	A	D	S	D	S	D	S
22	N	N-mGe136	1st_telling	147830	148690	860	Bh-sym	Depictive	P S		0,86733	N-vE098	yes	147863	148910	1047	Fst		1	-33	A	A	S	A	S	A	S	A
22	N	N-mGe137	1st_telling	148690	149550	860	Bh-sym	Depictive	P S	Repeat	0,23073	N-vE098	no	147863	148910	1047	Fst		1	827	D	D	D	D	D	D	D	D
22	N	N-mGe138	1st_telling	149550	150630	1080	Bh-sym	Depictive	P S	Repeat	0,62921	N-vE099	no	149410	150110	700	Fst		1	140	D	D	D	D	D	D	S	D
22	N	N-mGe139	1st_telling	150630	151540	910	Bh-sym	Depictive	P S		0,69839	N-vE100	yes	150110	151806	1696	Dots-nf	RL	2	520	D	A	D	A	D	A	D	A
22	N	N-mGe140	1st_telling	151540	151870	330	Bh-dif	Depictive	P S		0,26259	N-vE100	no	150110	151806	1696	Dots-nf	RL	2	1430	D	D	D	D	D	S	D	S
22	N	N-mGe141	1st_telling	151870	152160	290	Bh-id	Depictive	P S	Repeat	0,41164	N-vE101	no	151806	152925	1119	Period	F	4	64	D	A	D	A	S	A	S	A
22	N	N-mGe142	1st_telling	152160	153010	850	Bh-sym	Depictive	S R		0,77704	N-vE101	no	151806	152925	1119	Period	F	4	354	D	D	D	D	D	S	D	S
22	N	N-mGe143	1st_telling	153010	153660	650	Rt	Depictive	P S		0,21667	N-vE102	no	153287	156080	2793	Comma	R	10	-277	A	A	A	A	A	A	A	A
22	N	N-mGe144	1st_telling	153660	154900	1240	Rt	Pointing	P S R	S Rebound, R Rebound	0,61493	N-vE102	no	153287	156080	2793	Comma	R	10	373	D	A	D	A	D	A	D	A
22	N	N-mGe145	1st_telling	155710	156550	840	Rt	Other, Pragmatic	P S		0,62417	N-vE103	no	156080	156746	666	Fst		1	-370	A	A	A	A	A	A	A	S
22	N	N-mGe146	1st_telling	156550	157460	910	Rt	Depictive	P S H		0,52399	N-vE104	yes	157105	157550	445	Comma	R	1	-555	A	A	A	A	A	S	A	S
22	N	N-mGe147	1st_telling	157460	158820	1360	Rt	Depictive	P S H	Repeat	0,94776	N-vE105	yes	157550	158870	1320	Comma	R	4	-90	A	A	A	S	S	S	S	S
22	N	N-mGe148	1st_telling	158820	160050	1230	Rt	Depictive	P S	Repeat	0,70896	N-vE106	yes	159100	160550	1450	Comma	R	3	-280	A	A	A	A	A	A	A	A
22	N	N-mGe149	1st_telling	160050	160380	330	Rt	Depictive	P S	Repeat	0,37079	N-vE106	yes	159100	160550	1450	Comma	R	3	950	D	A	D	A	D	A	D	S
22	N	N-mGe150	1st_telling	160380	160780	400	Rt	Depictive	P S	Repeat	0,19828	N-vE107	yes	160550	162470	1920	Period	F	6	-170	A	A	A	A	A	A	S	A
22	N	N-mGe151	1st_telling	160780	161370	590	Rt	Depictive	P S	Multi-S, Repeat	0,47012	N-vE107	no	160550	162470	1920	Period	F	6	230	D	A	D	A	D	A	D	A
22	N	N-mGe152	1st_telling	161370	162410	1040	Rt	Depictive	P S	Multi-S	0,7027	N-vE107	yes	160550	162470	1920	Period	F	6	820	D	A	D	A	D	S	D	S
22	N	N-mGe153	1st_telling	162410	163530	1120	Rt	Depictive	S	Multi-S, Repeat	0,87821	N-vE108	yes	162470	163764	1294	Comma	F	8	-60	A	A	A	A	S	A	S	A
22	N	N-mGe154	1st_telling	163530	164180	650	Rt	Depictive	S R	R Rebound	0,57939	N-vE109	no	163764	164550	786	Period	F	1	-234	A	A	A	A	A	A	A	A
22	N	N-mGe155	1st_telling	164640	165150	510	Rt	Other, Pragmatic	P S		0,28244	N-vE110	no	164830	166586	1756	Comma	F, R	6	-190	A	A	A	A	A	A	S	A
22	N	N-mGe156	1st_telling	165150	166600	1450	Rt	Other, Pragmatic	S R		0,89582	N-vE110	no	164830	166586	1756	Comma	F, R	6	320	D	D	D	S	D	S	D	S
22	N	N-mGe157	1st_telling	167000	167370	370	Rt	Beat	P-S		0,87059	N-vE111	no	166980	167460	480	Comma	F	1	20	D	A	S	A	S	S	S	S
22	N	N-mGe158	1st_telling	167370	167940	570	Rt	Other, Pragmatic	P S	GeBreakOff	0,33922	N-vE112	no	167460	169720	2260	Comma	R	7	-90	A	A	A	A	S	A	S	A
22	N	N-mGe159	1st_telling	167940	168270	330	Rt	Depictive	P-S		0,25483	N-vE112	no	167460	169720	2260	Comma	R	7	480	D	A	D	A	D	A	D	A
22	N	N-mGe160	1st_telling	168270	168900	630	Rt	Depictive	P S	Multi-S	0,43599	N-vE112	no	167460	169720	2260	Comma	R	7	810	D	A	D	A	D	A	D	A
22	N	N-mGe161	1st_telling	168900	169340	440	Rt	Other, Pragmatic	S		0,32593	N-vE112	no	167460	169720	2260	Comma	R	7	1440	D	A	D	A	D	A	D	A
22	N	N-mGe162	1st_telling	169340	169740	400	Rt	Depictive	P-S		0,28571	N-vE112	no	167460	169720	2260	Comma	R	7	1880	D	D	D	S	D	S	D	S
22	N	N-mGe163	1st_telling	169740	171300	1560	Rt	Depictive	P S R	Multi-S, R Rebound	0,86576	N-vE113	no	169720	170946	1226	Comma	R	4	20	D	D	S	D	S	D	S	D
22	N	N-mGe164	1st_telling	173570	174540	970	Rt	Other, Pragmatic	P S		0,64738	N-vE116	no	173558	174040	482	Split		2	12	D	D	S	D	S	D	S	D
22	N	N-mGe165	1st_telling	174540	175380	840	Rt	Other, Pragmatic	P S		0,47355	N-vE118	no	174713	176690	1977	Comma	R	4	-173	A	A	A	A	A	A	S	A
22	N	N-mGe166	1st_telling	175380	175570	190	Rt	Beat	S		0,17536	N-vE118	no	174713	176690	1977	Comma	R	4	667	D	A	D	A	D	A	D	A
22	N	N-mGe167	1st_telling	175570	176570	1000	Rt	Depictive	S H		0,67182	N-vE118	yes	174713	176690	1977	Comma	R	4	857	D	A	D	A	D	A	D	S
22	N	N-mGe168	1st_telling	176570	177530	960	Rt	Other, Pragmatic	P S R		0,89552	N-vE119	no	176690	177606	916	Comma	L	4	-120	A	A	A	A	A	S	S	S
22	N	N-mGe169	1st_telling	177710	178240	530	Rt	Depictive	P S		0,54527	N-vE120	yes	177606	179020	1414	Comma	R	8	104	D	A	D	A	D	A	S	A
22	N	N-mGe170	1st_telling	178240	178490	250	Rt	Other, Pragmatic	S		0,30048	N-vE120	no	177606	179020	1414	Comma	R	8	634	D	A	D	A	D	A	D	A
22	N	N-mGe171	1st_telling	178490	179040	550	Rt	Other, Pragmatic	S		0,53971	N-vE120	no	177606	179020	1414	Comma	R	8	884	D	D	D	S	D	S	D	S
22	N	N-mGe172	1st_telling	179040	180320	1280	Rt	Depictive	S H R		0,87372	N-vE121	yes	179020	180670	1650	Dots-nf		6	20	D	A	S	A	S	A	S	A
22	N	N-mGe173	1st_telling	180320	180850	530	Rt	Beat	P-S R		0,3211	N-vE121	no	179020	180670	1650	Dots-nf		6	1300	D	D	D	D	D	D	D	S
22	N	N-mGe174	1st_telling	180850	181860	1010	Rt	Other, Pragmatic	P S		0,68112	N-vE122	no	181106	182310	1204	Dots-nf		3	-256	A	A	A	A	A	A	A	A
22	N	N-mGe175	1st_telling	181860	183010	1150	Rt	Other, Pragmatic	P S		0,75271	N-vE123	no	182310	183004	694	Fst		2	-450	A	D	A	S	A	S	A	S
22	N	N-mGe176	1st_telling	183010	183940	930	Rt	Depictive	P S		0,74679	N-vE124	yes	183213	184230	1017	Comma	L	4	-203	A	A	A	A	A	A	A	A
22	N	N-mGe177	1st_telling	183940	184530	590	Rt	Depictive	S		0,36092	N-vE124	yes	183213	184230	1017	Comma	L	4	727	D	D	D	D	D	D	D	D
22	N	N-mGe178	1st_telling	184530	185640	1110	Rt	Depictive	S		0,83146	N-vE125	yes	184230	185790	1560	Dots-nf	Rf	5	300	D	A	D	A	D	A	D	S
22	N	N-mGe179	1st_telling	185640	186650	1010	Rt	Depictive	P S		0,36214	N-vE126	no	186210	187630	1420	Period	F	4	-570	A	A	A	A	A	A	A	A
22	N	N-mGe180	1st_telling	186650	187930	1280	Rt	Depictive, Pragmatic	P S R	R Rebound, Long R	0,72593	N-vE126	no	186210	187630	1420	Period	F	4	440	D	D	D	D	D	D	D	D
22	N	N-mGe181	1st_telling	188170	189700	1530	Rt	Beat	P S R	S Rebound	0,88412	N-vE127	no	188197	190067	1870	Comma	Fr	5	-27	A	A	S	A	S	A	S	A
22	N	N-mGe182	1st_telling	189840	191590	1750	Rt	Other, Pragmatic	P S R H		0,91885	N-vE128	no	190067	191632	1565	Comma	R	5	-227	A	A	A	S	A	S	A	S
22	N	N-mGe183	1st_telling	191690	192570	880	Rt	Other, Pragmatic	P S		0,73925	N-vE129	no	191632	192240	608	Comma	R	2	58	D	D	D	D	S	D	S	D
22	N	N-mGe184	1st_telling	192570	192990	420	Rt	Other, Pragmatic	P S	Repeat	0,4321	N-vE130	no	192240	193764	1524	Comma	L	5	330	D	A	D	A	D	A	D	A
22	N	N-mGe185	1st_telling	192990	193690	700	Rt	Other, Pragmatic	P S	Repeat	0,6295	N-vE130	no	192240	193764	1524	Comma	L	5	750	D	A	D	A	D	S	D	S
22	N	N-mGe186	1st_telling	193690	194890	1200	Rt	Other, Pragmatic	S R	R Rebound	0,50932	N-vE131	no	193764	194174	410	Period	F	2	-74	A	D	A	D	S	D	S	D
22	N	N-mGe187	1st_telling	194890	196660	1770	Bh-sym	Other, Pragmatic	P S R		0,85754	N-vE133	no	195110	196955	1845	Fst		5	-220	A	A	A	A	A	A	A	A
22	N	N-mGe188	1st_telling	197860	198460	600	Bh-sym	Other, Pragmatic	P S		0,48333	N-vE134	no	197880	199680	1800	Fst		4	-20	A	A	S	A	S	A	S	A
22	N	N-mGe189	1st_telling	198460	198940	480	Bh-sym	Other, Pragmatic	P S	Repeat	0,42105	N-vE134	no	197880	199680	1800	Fst		4	580	D	A	D	A	D	A	D	A
22	N	N-mGe190	1st_telling	198940	199930	990	Bh-sym	Other, Pragmatic	P S R	Repeat, Long R,	0,53047	N-vE134	no	197880	199680	1800	Fst		4	1060	D	D	D	D	D	D	D	D
22	N	N-mGe191	1st_telling	201100	202790	1690	Rt	Other, Pragmatic	P S		0,36802	N-vE136	no	202081	204244	2163	Comma	R	9	-981	A	A	A	A	A	A	A	A
22	N	N-mGe192	1st_telling	202790	203610	820	Rt	Depictive	S		0,54978	N-vE136	no	202081	204244	2163	Comma	R	9	709	D	A	D	A	D	A	D	A
22	N	N-mGe193	1st_telling	203610	204180	570	Rt	Other, Pragmatic	S		0,41712	N-vE136	no	202081	204244	2163	Comma	R	9	1529	D	A	D	A	D	S	D	S
22	N	N-mGe194	1st_telling	204180	204520	340	Rt	Other, Pragmatic	S		0,51493	N-vE137	no	204244	204976	732	Comma	R	3	-64	A	A	A	A	S	A	S	A
22	N	N-mGe195	1st_telling	204520	205850	1330	Rt	Beat	S R		0,66363	N-vE138	no	204976	206280	1304	Comma	R	4	-456	A	A	A	A	A	A	A	A
22	N	N-mGe196	1st_telling	207840	208360	520	Rt	Pointing	P S		0,65125	N-vE140	no	208008	208569	561	Comma	R	3	-168	A	A	A	A	A	A	S	A
22	N	N-mGe197	1st_telling	208360	208900	540	Rt	Beat	P S		0,47592	N-vE141	no	208569	209420	851	Comma	F, R	3	-209	A	A	A	A	A	A	A	A
22	N	N-mGe198	1st_telling	208900	209280	380	Rt	Beat	S		0,61738	N-vE141	no	208569	209420	851	Comma	F, R	3	331	D	A	D	A	D	A	D	S
22	N	N-mGe199	1st_telling	209280	210290	1010	Rt	Other, Pragmatic	P S R		0,92553	N-vE142	no	209420	210290	870	Period	F	3	-140	A	S	A	S	A	S	S	S
22	N	N-mGe200	1st_telling	212330	212860	530	Rt	Other, Pragmatic	P S		0,79646	N-vE144	no	212410	213010	600	Comma	R	3	-80	A	A	A	A	S	A	S	S
22	N	N-mGe201	1st_telling	212860	213920	1060	Rt	Other, Pragmatic	P S R		0,66585	N-vE145	no	213376	213950	574	Comma	F	2	-516	A	A	A	S	A	S	A	S
22	N	N-mGe202	1st_telling	213920	214660	740	Rt	Other, Pragmatic	P S		0,70289	N-vE146	no	214050	214451	401	Comma	R	1	-130	A	D	A	D	A	D	S	D
22	N	N-mGe203	1st_telling	214660	215790	1130	Rt	Other, Pragmatic	S R	R Rebound	0,58232	N-vE147	no	214451	215210	759	Period	F	3	209	D	D	D	D	D	D	D	D
22	N	N-mGe204	Conversation	245860	246960	1100	Rt	Other, Pragmatic	P S		0,7234	N-vE152	no	246314	247000	686	Quest	F	2	-454	A	A	A	S	A	S	A	S
22	N	N-mGe205	Conversation	246960	247470	510	Rt	Other, Pragmatic	S	Repeat	0,71865	N-vE153	no	247000	247798	798	Comma	L	4	-40	A	A	S	A	S	A	S	A
22	N	N-mGe206	Conversation	247470	248370	900	Rt	Other, Pragmatic	S		0,57171	N-vE154	no	247798	248899	1101	Comma	R	6	-328	A	A	A	A	A	A	A	A
22	N	N-mGe207	Conversation	248370	248600	230	Rt	Beat	P S		0,3456	N-vE154	no	247798	248899	1101	Comma	R	6	572	D	A	D	A	D	A	D	A
22	N	N-mGe208	Conversation	248600	249220	620	Rt	Pointing, Pragmatic	P S	S Rebound, Repeat	0,34747	N-vE154	no	247798	248899	1101	Comma	R	6	802	D	D	D	D	D	D	D	D
22	N	N-mGe209	Conversation	249220	249530	310	Rt	Beat	P S		0,33861	N-vE155	no	248899	250420	1521	Period	F	7	321	D	A	D	A	D	A	D	A
22	N	N-mGe210	Conversation	249530	252160	2630	Rt	Pointing	P S H		0,60606	N-vE156	no	250760	252750	1990	Split		4	-1230	A	A	A	A	A	A	A	A
22	N	N-mGe211	Conversation	252160	252520	360	Rt	Pointing	P-S	Repeat	0,30638	N-vE156	no	250760	252750	1990	Split		4	1400	D	A	D	A	D	A	D	A
22	N	N-mGe212	Conversation	252520	253090	570	Rt	Beat	P S	S Rebound	0,4648	N-vE157	no	252750	253643	893	Comma	F	2	-230	A	A	A	A	A	A	A	A
22	N	N-mGe213	Conversation	253090	253380	290	Rt	Beat	P S	Repeat	0,49028	N-vE157	no	252750	253643	893	Comma	F	2	340	D	A	D	A	D	A	D	A
22	N	N-mGe214	Conversation	253380	253890	510	Rt	Depictive, Pragmatic	P S		0,52275	N-vE158	no	253643	254078	435	Comma	R	1	-263	A	A	A	A	A	A	A	S
22	N	N-mGe215	Conversation	253890	254300	410	Rt	Pointing, Pragmatic	P-S		0,44497	N-vE158	no	253643	254078	435	Comma	R	1	247	D	D	D	D	D	D	D	D
22	N	N-mGe216	Conversation	254300	255790	1490	Rt	Pointing, Pragmatic	P S H	Repeat	0,91919	N-vE159	no	254078	255756	1678	Quest	F	4	222	D	D	D	S	D	S	D	S
22	N	N-mGe217	Conversation	255790	256130	340	Rt	Pointing, Pragmatic	P S		0,42394	N-vE160	no	255756	257020	1264	Period	F	4	34	D	A	S	A	S	A	S	A
22	N	N-mGe218	Conversation	256130	256280	150	Rt	Pointing, Pragmatic	P-S	Repeat	0,21216	N-vE160	no	255756	257020	1264	Period	F	4	374	D	A	D	A	D	A	D	A
22	N	N-mGe219	Conversation	256280	257940	1660	Rt	Pointing, Pragmatic	S R	Repeat	0,50616	N-vE160	no	255756	257020	1264	Period	F	4	524	D	D	D	D	D	D	D	D
22	N	N-mGe220	Conversation	264640	266890	2250	Rt	Pointing, Pragmatic	P S R		0,78543	N-vE161	no	264713	266168	1455	Semi-St	F	5	-73	A	D	A	D	S	D	S	D
22	N	N-mGe221	Conversation	359630	360250	620	Rt	Pointing, Pragmatic	P S		0,82447	N-vE165	no	359624	360508	884	Exclam	RF	4	6	D	A	S	A	S	A	S	A
22	N	N-mGe222	Conversation	360250	360880	630	Rt	Depictive, Pragmatic	P S		0,48438	N-vE166	no	360508	361414	906	Period	RF	5	-258	A	A	A	A	A	A	A	A
22	N	N-mGe223	Conversation	360880	361830	950	Rt	Depictive, Pragmatic	P S		0,57543	N-vE166	yes	360508	361414	906	Period	RF	5	372	D	D	D	D	D	D	D	D
22	N	N-mGe224	Conversation	361830	362970	1140	Rt	Depictive, Pragmatic	S R		0,77239	N-vE167	yes	361414	362809	1395	Period	F	5	416	D	D	D	D	D	D	D	S
22	N	N-mGe225	Conversation	374040	375000	960	Rt	Other, Pragmatic	P S R		0,6795	N-vE169	no	374258	374752	494	Exclam	F	1	-218	A	D	A	D	A	D	A	D
22	N	N-mGe226	Conversation	380610	381210	600	Rt	Pointing	P S		0,38667	N-vE171	no	381007	381457	450	Fst		3	-397	A	A	A	A	A	A	A	A
22	N	N-mGe227	Conversation	381210	381860	650	Rt	Pointing	P S	Repeat	0,51429	N-vE172	no	381457	381682	225	Comma	F	1	-247	A	D	A	D	A	D	A	S
22	N	N-mGe228	Conversation	381860	382150	290	Rt	Pointing	P S	Repeat	0,4585	N-vE173	no	381682	382657	975	Comma	R	3	178	D	A	D	A	D	A	S	A
22	N	N-mGe229	Conversation	382150	382440	290	Rt	Pointing	P S	Repeat	0,4585	N-vE173	no	381682	382657	975	Comma	R	3	468	D	A	D	A	D	A	D	A
22	N	N-mGe230	Conversation	382440	383130	690	Bh-sym	Other, Pragmatic	P-S	Rt S Rebound, Lt S Overlap	0,70907	N-vE174	no	382657	383036	379	Comma	R	2	-217	A	D	A	D	A	S	A	S
22	N	N-mGe231	Conversation	383130	383320	190	Bh-sym	Other, Pragmatic	P S		0,27318	N-vE175	no	383036	384237	1201	Period	F	8	94	D	A	D	A	S	A	S	A
22	N	N-mGe232	Conversation	383320	383650	330	Bh-sym	Depictive, Pragmatic	P S H	Repeat	0,43109	N-vE175	yes	383036	384237	1201	Period	F	8	284	D	A	D	A	D	A	D	A
22	N	N-mGe233	Conversation	383650	384010	360	Bh-id	Depictive, Pragmatic	P S	Rt H Overlap	0,46124	N-vE175	yes	383036	384237	1201	Period	F	8	614	D	A	D	A	D	A	D	A
22	N	N-mGe234	Conversation	384010	385530	1520	Bh-sym	Depictive	P S H		0,89172	N-vE176	yes	384237	385617	1380	Period	F	5	-227	A	A	A	A	A	S	A	S
22	N	N-mGe235	Conversation	385530	387240	1710	Bh-sym	Depictive, Pragmatic	P S R		0,65882	N-vE177	no	385617	386457	840	Period	F	3	-87	A	D	A	D	S	D	S	D
22	N	N-mGe236	Conversation	389060	390500	1440	Lt	Pointing	P S R	R Rebound	0,91802	N-vE178	no	389145	390657	1512	Period	F	4	-85	A	A	A	A	S	A	S	S
22	N	N-mGe237	Conversation	397700	399520	1820	Bh-sym	Depictive	P S R	R Rebound	0,91175	N-vE182	yes	397991	399525	1534	Period	F	5	-291	A	A	A	S	A	S	A	S
22	N	N-mGe238	Conversation	424250	425190	940	Rt	Pointing	P S		0,49478	N-vE186	no	424574	426124	1550	Comma	R	3	-324	A	A	A	A	A	A	A	A
22	N	N-mGe239	Conversation	425190	426530	1340	Rt	Pointing	P S R	Repeat, S Rebound	0,64637	N-vE186	no	424574	426124	1550	Comma	R	3	616	D	D	D	D	D	D	D	D
22	N	N-mGe240	Conversation	426530	427100	570	Rt	Pointing	P S		0,94096	N-vE187	no	426517	427048	531	Fst		2	13	D	D	S	D	S	S	S	S
22	N	N-mGe241	Conversation	427100	427680	580	Rt	Pointing, Pragmatic	P S		0,736	N-vE188	no	427048	427468	420	Fst		3	52	D	D	D	D	S	D	S	D
22	N	N-mGe242	Conversation	427680	427840	160	Rt	Pointing, Pragmatic	P S	Repeat	0,2562	N-vE190	no	427716	428524	808	Comma	R	3	-36	A	A	S	A	S	A	S	A
22	N	N-mGe243	Conversation	427840	427980	140	Rt	Pointing, Pragmatic	S	Repeat	0,29536	N-vE190	no	427716	428524	808	Comma	R	3	124	D	A	D	A	D	A	S	A
22	N	N-mGe244	Conversation	427980	428080	100	Rt	Pointing, Pragmatic	S	Repeat	0,22026	N-vE190	no	427716	428524	808	Comma	R	3	264	D	A	D	A	D	A	D	A
22	N	N-mGe245	Conversation	428080	428230	150	Rt	Pointing, Pragmatic	S	Repeat	0,31315	N-vE190	no	427716	428524	808	Comma	R	3	364	D	A	D	A	D	A	D	A
22	N	N-mGe246	Conversation	428230	429890	1660	Rt	Pointing, Pragmatic	P S R	S Rebound, R Rebound	0,7971	N-vE191	no	428524	429624	1100	Comma	RL	4	-294	A	D	A	D	A	D	A	D
22	N	N-mGe247	Conversation	431440	431900	460	Rt	Pointing	P S		0,47179	N-vE193	no	431199	432689	1490	Comma	R	4	241	D	A	D	A	D	A	D	A
22	N	N-mGe248	Conversation	431900	432260	360	Rt	Pointing, Pragmatic	P S	Repeat	0,38919	N-vE193	no	431199	432689	1490	Comma	R	4	701	D	A	D	A	D	A	D	A
22	N	N-mGe249	Conversation	432260	432430	170	Rt	Pointing, Pragmatic	S	Repeat	0,20482	N-vE193	no	431199	432689	1490	Comma	R	4	1061	D	A	D	A	D	A	D	A
22	N	N-mGe250	Conversation	432430	432640	210	Rt	Pointing, Pragmatic	S	Repeat	0,24706	N-vE193	no	431199	432689	1490	Comma	R	4	1231	D	A	D	S	D	S	D	S
22	N	N-mGe251	Conversation	432640	433300	660	Rt	Other, Pragmatic	P S		0,63519	N-vE194	no	432883	433536	653	Comma	F	3	-243	A	A	A	A	A	A	A	A
22	N	N-mGe252	Conversation	433300	433980	680	Rt	Beat	P S		0,35409	N-vE194	no	432883	433536	653	Comma	F	3	417	D	D	D	D	D	D	D	D
22	N	N-mGe253	Conversation	433980	434330	350	Rt	Beat	P S	Repeat, S Rebound	0,32051	N-vE195	no	433536	435370	1834	Comma	F	5	444	D	A	D	A	D	A	D	A
22	N	N-mGe254	Conversation	434330	435490	1160	Rt	Other, Pragmatic	P S H		0,69472	N-vE195	no	433536	435370	1834	Comma	F	5	794	D	D	D	D	D	D	D	S
22	N	N-mGe255	Conversation	435490	435660	170	Rt	Other, Pragmatic	P-S		0,49563	N-vE196	no	435370	435886	516	Comma	R	3	120	D	A	D	A	D	A	S	A
22	N	N-mGe256	Conversation	435660	436000	340	Rt	Depictive, Pragmatic	P S		0,52804	N-vE196	yes	435370	435886	516	Comma	R	3	290	D	D	D	D	D	D	D	S
22	N	N-mGe257	Conversation	436000	436400	400	Rt	Depictive, Pragmatic	P S H	Repeat	0,3992	N-vE197	yes	435886	437490	1604	Period	F	5	114	D	A	D	A	D	A	S	A
22	N	N-mGe258	Conversation	436400	437490	1090	Rt	Depictive, Pragmatic	S H R	Repeat	0,80921	N-vE197	no	435886	437490	1604	Period	F	5	514	D	S	D	S	D	S	D	S
22	N	N-mGe259	Conversation	437490	438120	630	Rt	Other, Pragmatic	P S	GeBreakOff	0,47541	N-vE198	no	437830	438420	590	Fst		3	-340	A	A	A	A	A	A	A	A
22	N	N-mGe260	Conversation	438120	438670	550	Rt	Other, Pragmatic	P S	Multi-S, Lt P Overlap	0,52632	N-vE198	no	437830	438420	590	Fst		3	290	D	D	D	D	D	D	D	D
22	N	N-mGe261	Conversation	438670	439170	500	Rt	Other, Pragmatic	P S	Lt P Overlap	0,6566	N-vE199	no	438420	439443	1023	Interrupt		1	250	D	A	D	A	D	A	D	A
22	N	N-mGe262	Conversation	439170	441610	2440	Bh-sym	Other, Pragmatic	S R		0,38997	N-vE200	no	440708	441299	591	Quest	R	2	-1538	A	D	A	D	A	D	A	D
22	N	N-mGe263	Conversation	449860	450370	510	Rt	Other, Pragmatic	P S		0,66667	N-vE205	no	449838	450858	1020	Period	F	4	22	D	A	S	A	S	A	S	A
22	N	N-mGe264	Conversation	450370	451210	840	Rt	Other, Pragmatic	S R	Repeat, Long R	0,52473	N-vE205	no	449838	450858	1020	Period	F	4	532	D	D	D	D	D	D	D	D
22	N	N-mGe265	Conversation	451770	452580	810	Bh-dif	Depictive	P S	Rt P Overlap	0,52489	N-vE207	yes	451765	452060	295	Fst		1	5	D	D	S	D	S	D	S	D
